id,casualties,people_rescued,est_people_displaced
ci1710702,0,0,0
ci1710703,0,0,997
ci1710704,0,0,0
ci1710705,0,0,1
ci1710706,0,0,2
ci1710707,0,0,4
ci1710708,0,2,1
ci1710709,0,0,3
ci1710710,0,0,0
ci1710711,0,0,0
ci1710712,0,1,1
ci1710713,0,0,0
ci1710714,0,0,0
ci1710715,0,0,0
ci1710716,0,0,0
ci1710717,0,0,0
ci1710718,0,0,0
ci1710719,0,0,2
ci1710720,0,0,4
ci1710721,0,0,0
ci1710722,0,0,0
ci1710723,1,0,3
ci1710724,0,0,0
ci1710725,0,0,0
ci1710726,1,0,0
ci1710727,0,0,0
ci1710728,0,0,0
ci1710729,0,0,0
ci1710730,1,0,0
ci1710731,0,0,0
ci1710732,0,0,0
ci1710733,0,0,0
ci1710734,0,0,1
ci1710735,0,0,0
ci1710736,1,0,1
ci1710737,0,0,0
ci1710738,0,0,0
ci1710739,0,0,20
ci1710740,0,0,0
ci1710741,0,0,3
ci1710742,0,0,3
ci1710743,0,0,3
ci1710744,0,0,1
ci1710745,0,0,0
ci1710746,0,0,40
ci1710747,0,0,0
ci1710748,0,0,0
ci1710749,0,0,2
ci1710750,0,0,0
ci1710751,0,0,6
ci1710752,0,0,0
ci1710753,0,0,1
ci1710754,0,0,1
ci1710755,0,0,30
ci1710756,0,0,3
ci1710757,0,0,4
ci1710758,0,0,2
ci1710759,0,0,0
ci1710760,0,0,0
ci1710761,0,0,0
ci1710762,0,0,5
ci1710763,0,0,0
ci1710764,0,0,0
ci1710765,0,0,0
ci1710766,0,0,4
ci1710767,2,0,7
ci1710768,0,0,0
ci1710769,0,0,0
ci1710770,0,0,0
ci1710771,0,0,0
ci1710772,0,0,0
ci1710773,1,0,2
ci1710774,0,0,4
ci1710775,0,0,0
ci1710776,0,0,5
ci1710777,0,0,0
ci1710778,0,0,0
ci1710779,1,1,1
ci1710780,0,0,3
ci1710781,0,0,0
ci1710782,0,0,3
ci1710783,0,0,0
ci1710784,0,0,0
ci1710785,0,0,2
ci1710786,0,0,0
ci1710787,0,0,0
ci1710788,2,0,0
ci1710789,0,0,0
ci1710790,1,0,1
ci1710791,0,0,0
ci1710792,0,0,4
ci1710793,0,0,0
ci1710794,0,0,0
ci1710795,0,0,2
ci1710796,0,0,0
ci1710797,0,0,1
ci1710798,0,0,0
ci1710799,0,0,3
ci1710800,0,0,1
ci1710801,0,0,0
ci1710802,0,0,3
ci1710803,0,0,0
ci1710804,0,0,6
ci1710805,0,0,2
ci1710806,0,0,0
ci1710807,0,0,0
ci1710808,0,0,0
ci1710809,0,0,0
ci1710810,0,0,1
ci1710811,0,0,3
ci1710812,0,0,0
ci1710813,0,0,20
ci1710814,3,0,2
ci1710815,0,0,4
ci1710816,1,0,0
ci1710817,0,0,0
ci1710818,0,0,0
ci1710819,0,0,0
ci1710820,0,0,0
ci1710821,0,0,5
ci1710822,0,0,1
ci1710823,0,0,2
ci1710824,0,0,0
ci1710825,0,0,0
ci1710826,0,0,0
ci1710827,0,0,0
ci1710828,0,0,200
ci1710829,0,0,2
ci1710830,0,0,0
ci1710831,0,0,0
ci1710832,0,0,0
ci1710833,0,0,0
ci1710834,0,0,4
ci1710835,0,0,0
ci1710836,0,0,2
ci1710837,0,0,0
ci1710838,1,0,1
ci1710839,0,0,0
ci1710840,0,0,0
ci1710841,0,0,0
ci1710842,0,0,0
ci1710843,0,0,0
ci1710844,0,0,2
ci1710845,0,0,0
ci1710846,0,0,1
ci1710847,0,0,10
ci1710848,0,0,0
ci1710849,0,0,0
ci1710850,0,0,1
ci1710851,0,1,100
ci1710852,0,0,2
ci1710853,0,0,6
ci1710854,0,1,5
ci1710855,0,0,1
ci1710856,0,0,0
ci1710857,0,0,1
ci1710858,0,0,0
ci1710859,0,0,0
ci1710860,0,0,0
ci1710861,0,0,1
ci1710862,0,0,0
ci1710863,0,0,0
ci1710864,0,0,1
ci1710865,0,0,1
ci1710866,0,0,3
ci1710867,0,0,2
ci1710868,0,0,0
ci1710869,0,0,0
ci1710870,0,0,0
ci1710871,0,0,1
ci1710872,0,0,8
ci1710873,0,0,0
ci1710874,0,0,0
ci1710875,0,0,4
ci1710876,1,1,2
ci1710877,1,0,4
ci1710878,1,0,0
ci1710879,0,0,20
ci1710880,0,0,0
ci1710881,0,0,4
ci1710882,0,0,0
ci1710883,0,0,0
ci1710884,0,0,0
ci1710885,0,0,0
ci1710886,2,0,3
ci1710887,0,0,5
ci1710888,0,0,0
ci1710889,2,2,2
ci1710890,0,0,0
ci1710891,0,0,3
ci1710892,0,0,0
ci1710893,0,0,4
ci1710894,0,0,3
ci1710895,0,0,2
ci1710896,0,0,4
ci1710897,0,0,2
ci1710898,1,1,50
ci1710899,0,0,0
ci1710900,1,0,6
ci1710901,0,0,1
ci1710902,0,1,0
ci1710903,0,0,0
ci1710904,0,0,0
ci1710905,0,0,0
ci1710906,0,0,1
ci1710907,0,0,2
ci1710908,0,0,2
ci1710909,0,0,0
ci1710910,0,0,0
ci1710911,0,0,1
ci1710912,0,0,0
ci1710913,0,0,0
ci1710914,0,0,1
ci1710915,0,0,0
ci1710916,4,0,6
ci1710917,0,0,0
ci1710918,0,0,0
ci1710919,0,0,3
ci1710920,0,0,0
ci1710921,0,0,0
ci1710922,0,0,0
ci1710923,0,0,0
ci1710924,0,0,5
ci1710925,0,0,0
ci1710926,0,0,0
ci1710927,0,0,0
ci1710928,0,0,5
ci1710929,0,0,0
ci1710930,0,0,0
ci1710931,0,0,0
ci1710932,0,0,0
ci1710933,0,0,1
ci1710934,0,0,3
ci1710935,0,0,0
ci1710936,0,0,0
ci1710937,0,0,997
ci1710938,2,0,60
ci1710939,0,0,0
ci1710940,0,0,0
ci1710941,2,0,8
ci1710942,0,0,0
ci1710943,0,0,0
ci1710944,4,0,0
ci1710945,0,0,1
ci1710946,0,0,0
ci1710947,0,0,0
ci1710948,0,0,0
ci1710949,0,0,2
ci1710950,0,0,0
ci1710951,0,0,5
ci1710952,1,0,0
ci1710953,0,0,4
ci1710954,0,0,0
ci1710955,0,0,1
ci1710956,0,0,0
ci1710957,0,0,0
ci1710958,0,0,0
ci1710959,0,0,0
ci1710960,1,1,2
ci1710961,0,0,0
ci1710962,0,0,0
ci1710963,0,0,0
ci1710964,0,0,0
ci1710965,0,0,0
ci1710966,0,0,0
ci1710967,0,0,3
ci1710968,0,0,0
ci1710969,0,0,0
ci1710970,0,0,0
ci1710971,0,0,3
ci1710972,0,0,7
ci1710973,1,0,3
ci1710974,0,0,0
ci1710975,0,0,1
ci1710976,0,0,12
ci1710977,0,0,0
ci1710978,0,0,0
ci1710979,0,0,997
ci1710980,0,1,5
ci1710981,0,0,0
ci1710982,0,0,0
ci1710983,0,0,1
ci1710984,0,0,1
ci1710985,4,2,4
ci1710986,0,0,0
ci1710987,1,0,1
ci1710988,0,0,0
ci1710989,0,0,0
ci1710990,0,0,0
ci1710991,0,0,0
ci1710992,0,1,12
ci1710993,0,0,0
ci1710994,0,0,0
ci1710995,0,0,100
ci1710996,0,0,0
ci1710997,1,0,4
ci1710998,0,0,0
ci1710999,0,0,4
ci1711000,0,0,0
ci1711001,0,0,0
ci1711002,0,0,0
ci1711003,0,0,0
ci1711004,0,0,4
ci1711005,0,0,0
ci1711006,0,0,5
ci1711007,0,0,0
ci1711008,0,0,15
ci1711009,0,0,0
ci1711010,0,0,3
ci1711011,0,0,0
ci1711012,0,0,0
ci1711013,0,0,0
ci1711014,0,0,0
ci1711015,0,0,0
ci1711016,0,0,0
ci1711017,0,0,0
ci1711018,0,0,2
ci1711019,0,0,997
ci1711020,0,0,0
ci1711021,0,0,0
ci1711022,0,0,4
ci1711023,0,0,0
ci1711024,0,0,4
ci1711025,1,2,0
ci1711026,0,0,0
ci1711027,0,0,0
ci1711028,0,0,10
ci1711029,0,0,0
ci1711030,1,0,2
ci1711031,0,0,0
ci1711032,0,0,0
ci1711033,0,0,0
ci1711034,0,0,0
ci1711035,0,0,0
ci1711036,0,0,0
ci1711037,0,0,0
ci1711038,0,0,1
ci1711039,0,0,0
ci1711040,0,0,0
ci1711041,0,0,6
ci1711042,1,0,1
ci1711043,0,0,0
ci1711044,0,0,0
ci1711045,0,0,0
ci1711046,0,0,0
ci1711047,0,0,0
ci1711048,0,0,0
ci1711049,0,0,0
ci1711050,0,0,0
ci1711051,0,0,2
ci1711052,0,0,0
ci1711053,0,0,0
ci1711054,0,0,2
ci1711055,0,0,0
ci1711056,0,0,0
ci1711057,0,0,0
ci1711058,0,0,0
ci1711059,0,0,0
ci1711060,0,0,0
ci1711061,0,0,0
ci1711062,0,0,0
ci1711063,0,0,1
ci1711064,0,0,0
ci1711065,0,0,0
ci1711066,0,0,0
ci1711067,0,0,0
ci1711068,0,0,0
ci1711069,0,0,100
ci1711070,0,0,6
ci1711071,0,0,0
ci1711072,0,0,0
ci1711073,0,0,0
ci1711074,0,0,997
ci1711075,0,0,4
ci1711076,0,0,0
ci1711077,0,0,0
ci1711078,0,0,1
ci1711079,0,0,0
ci1711080,1,1,1
ci1711081,0,0,0
ci1711082,0,0,0
ci1711083,0,0,0
ci1711084,0,0,5
ci1711085,4,2,0
ci1711086,2,2,2
ci1711087,0,0,2
ci1711088,0,0,0
ci1711089,0,0,0
ci1711090,0,0,0
ci1711091,0,0,0
ci1711092,0,0,1
ci1711093,0,0,0
ci1711094,0,0,0
ci1711095,0,0,0
ci1711096,0,0,0
ci1711097,1,1,50
ci1711098,0,0,1
ci1711099,0,0,0
ci1711100,0,0,100
ci1711101,0,0,0
ci1711102,1,0,1
ci1711103,0,0,0
ci1711104,0,0,9
ci1711105,0,0,7
ci1711106,1,0,0
ci1711107,1,1,0
ci1711108,0,0,0
ci1711109,0,0,8
ci1711110,0,0,0
ci1711111,0,0,0
ci1711112,0,0,0
ci1711113,0,0,2
ci1711114,0,0,4
ci1711115,0,0,0
ci1711116,0,0,0
ci1711117,0,0,1
ci1711118,0,0,2
ci1711119,0,0,0
ci1711120,0,0,99
ci1711121,0,0,997
ci1711122,0,0,6
ci1711123,0,0,2
ci1711124,0,0,4
ci1711125,0,0,0
ci1711126,1,0,3
ci1711127,0,0,14
ci1711128,0,0,2
ci1711129,0,0,0
ci1711130,1,0,4
ci1711131,0,0,0
ci1711132,0,0,0
ci1711133,0,0,0
ci1711134,0,0,0
ci1711135,0,0,0
ci1711136,0,0,2
ci1711137,0,0,0
ci1711138,0,0,6
ci1711139,0,0,0
ci1711140,0,0,5
ci1711141,0,0,1
ci1711142,0,0,3
ci1711143,0,0,997
ci1711144,0,0,0
ci1711145,3,3,5
ci1711146,0,0,0
ci1711147,0,0,2
ci1711148,0,0,40
ci1711149,0,1,1
ci1711150,0,0,0
ci1711151,0,0,0
ci1711152,0,0,2
ci1711153,0,0,3
ci1711154,0,0,0
ci1711155,0,0,0
ci1711156,0,0,0
ci1711157,0,0,10
ci1711158,0,0,0
ci1711159,2,2,0
ci1711160,0,0,1
ci1711161,0,0,2
ci1711162,0,0,0
ci1711163,0,0,0
ci1711164,0,0,0
ci1711165,0,0,0
ci1711166,0,0,0
ci1711167,0,0,0
ci1711168,0,0,0
ci1711169,0,0,0
ci1711170,0,0,0
ci1711171,0,1,0
ci1711172,0,0,20
ci1711173,0,0,0
ci1711174,0,0,4
ci1711175,0,0,0
ci1711176,1,1,1
ci1711177,0,0,0
ci1711178,0,0,6
ci1711179,0,0,1
ci1711180,0,0,997
ci1711181,0,0,5
ci1711182,0,0,0
ci1711183,0,0,1
ci1711184,0,0,997
ci1711185,0,0,5
ci1711186,0,0,3
ci1711187,0,0,3
ci1711188,0,1,0
ci1711189,0,0,0
ci1711190,0,0,0
ci1711191,0,0,99
ci1711192,0,0,6
ci1711193,2,1,2
ci1711194,0,0,0
ci1711195,0,0,8
ci1711196,0,0,0
ci1711197,0,0,0
ci1711198,0,0,0
ci1711199,0,0,0
ci1711200,0,0,0
ci1711201,0,0,3
ci1711202,0,0,0
ci1711203,1,0,0
ci1711204,0,0,0
ci1711205,0,0,0
ci1711206,0,0,0
ci1711207,0,0,0
ci1711208,0,0,5
ci1711209,0,0,0
ci1711210,1,0,0
ci1711211,0,0,4
ci1711212,0,0,0
ci1711213,0,0,0
ci1711214,1,1,1
ci1711215,0,0,0
ci1711216,0,0,0
ci1711217,0,0,0
ci1711218,0,0,4
ci1711219,1,1,0
ci1711220,0,0,1
ci1711221,0,0,0
ci1711222,0,0,2
ci1711223,0,0,0
ci1711224,0,0,0
ci1711225,0,0,50
ci1711226,0,0,0
ci1711227,0,0,0
ci1711228,0,0,0
ci1711229,0,0,0
ci1711230,0,0,0
ci1711231,0,0,0
ci1711232,0,0,0
ci1711233,0,0,0
ci1711234,0,0,0
ci1711235,0,0,0
ci1711236,0,0,1
ci1711237,0,0,0
ci1711238,0,0,50
ci1711239,0,0,0
ci1711240,0,0,2
ci1711241,0,0,2
ci1711242,0,0,4
ci1711243,0,0,0
ci1711244,0,0,0
ci1711245,0,0,2
ci1711246,0,1,20
ci1711247,0,0,0
ci1711248,0,0,4
ci1711249,1,1,1
ci1711250,1,0,2
ci1711251,0,0,1
ci1711252,0,0,0
ci1711253,0,0,0
ci1711254,0,0,0
ci1711255,0,0,0
ci1711256,0,0,0
ci1711257,1,2,5
ci1711258,0,0,0
ci1711259,0,0,4
ci1711260,0,0,0
ci1711261,0,0,0
ci1711262,0,0,0
ci1711263,0,0,0
ci1711264,2,0,0
ci1711265,0,0,1
ci1711266,1,0,4
ci1711267,0,0,4
ci1711268,0,0,0
ci1711269,0,0,0
ci1711270,0,0,4
ci1711271,0,0,5
ci1711272,0,0,0
ci1711273,0,0,0
ci1711274,0,0,4
ci1711275,0,0,0
ci1711276,0,0,0
ci1711277,0,0,0
ci1711278,0,0,0
ci1711279,0,0,0
ci1711280,0,0,0
ci1711281,0,0,0
ci1711282,0,0,0
ci1711283,0,0,0
ci1711284,0,0,0
ci1711285,0,0,19
ci1711286,0,0,0
ci1711287,2,0,0
ci1711288,0,0,3
ci1711289,0,0,0
ci1711290,0,0,1
ci1711291,0,0,0
ci1711292,0,0,1
ci1711293,0,0,4
ci1711294,2,0,2
ci1711295,0,0,0
ci1711296,0,0,0
ci1711297,2,1,1
ci1711298,0,0,997
ci1711299,0,0,0
ci1711300,0,0,0
ci1711301,0,0,0
ci1711302,0,0,0
ci1711303,0,0,2
ci1711304,0,0,0
ci1711305,0,0,0
ci1711306,0,0,0
ci1711307,0,0,0
ci1711308,0,0,0
ci1711309,1,0,0
ci1711310,0,0,0
ci1711311,0,0,0
ci1711312,1,0,2
ci1711313,0,0,0
ci1711314,0,0,50
ci1711315,0,0,0
ci1711316,0,0,0
ci1711317,0,0,4
ci1711318,0,0,0
ci1711319,0,0,0
ci1711320,0,0,0
ci1711321,0,0,0
ci1711322,0,0,0
ci1711323,0,0,0
ci1711324,0,0,0
ci1711325,0,0,0
ci1711326,0,1,997
ci1711327,0,0,1
ci1711328,1,1,30
ci1711329,0,0,0
ci1711330,0,0,0
ci1711331,0,0,0
ci1711332,0,0,0
ci1711333,0,0,0
ci1711334,0,0,0
ci1711335,0,0,14
ci1711336,0,0,0
ci1711337,0,0,0
ci1711338,3,0,1
ci1711339,0,0,0
ci1711340,0,0,5
ci1711341,0,0,0
ci1711342,0,0,0
ci1711343,0,0,0
ci1711344,0,0,0
ci1711345,0,0,0
ci1711346,0,0,0
ci1711347,0,0,997
ci1711348,0,0,0
ci1711349,0,0,4
ci1711350,0,0,0
ci1711351,0,0,0
ci1711352,0,0,0
ci1711353,0,0,0
ci1711354,0,0,0
ci1711355,0,0,0
ci1711356,0,1,2
ci1711357,0,0,4
ci1711358,0,0,0
ci1711359,0,0,0
ci1711360,0,0,50
ci1711361,0,0,0
ci1711362,1,0,1
ci1711363,0,0,0
ci1711364,0,0,0
ci1711365,0,0,2
ci1711366,0,0,4
ci1711367,0,0,2
ci1711368,0,0,0
ci1711369,0,0,0
ci1711370,0,0,0
ci1711371,0,0,0
ci1711372,0,0,4
ci1711373,0,0,6
ci1711374,0,0,2
ci1711375,0,0,1
ci1711376,0,0,20
ci1711377,0,0,3
ci1711378,0,0,0
ci1711379,0,0,0
ci1711380,0,0,0
ci1711381,0,0,0
ci1711382,0,0,997
ci1711383,0,0,0
ci1711384,0,0,4
ci1711385,0,0,4
ci1711386,0,0,4
ci1711387,0,0,0
ci1711388,1,1,1
ci1711389,0,0,4
ci1711390,1,0,3
ci1711391,0,0,0
ci1711392,0,0,1
ci1711393,0,0,3
ci1711394,0,0,0
ci1711395,0,1,3
ci1711396,0,0,0
ci1711397,1,0,0
ci1711398,0,0,1
ci1711399,0,0,0
ci1711400,0,0,0
ci1711401,0,0,6
ci1711402,0,0,0
ci1711403,0,0,0
ci1711404,0,0,0
ci1711405,0,0,2
ci1711406,0,0,0
ci1711407,0,0,0
ci1711408,0,0,0
ci1711409,0,0,0
ci1711410,0,0,0
ci1711411,0,0,12
ci1711412,0,0,0
ci1711413,0,0,997
ci1711414,0,0,5
ci1711415,0,0,0
ci1711416,0,0,0
ci1711417,0,0,0
ci1711418,0,0,0
ci1711419,0,0,0
ci1711420,0,0,0
ci1711421,0,0,0
ci1711422,0,0,0
ci1711423,0,0,3
ci1711424,0,0,6
ci1711425,1,0,0
ci1711426,0,0,2
ci1711427,1,0,0
ci1711428,0,0,0
ci1711429,0,0,0
ci1711430,0,0,0
ci1711431,1,1,1
ci1711432,0,0,4
ci1711433,0,0,3
ci1711434,0,0,0
ci1711435,0,0,0
ci1711436,0,0,1
ci1711437,0,0,0
ci1711438,0,0,3
ci1711439,0,0,0
ci1711440,0,0,20
ci1711441,0,0,0
ci1711442,0,0,0
ci1711443,0,0,0
ci1711444,0,0,0
ci1711445,5,6,1
ci1711446,0,0,3
ci1711447,0,0,0
ci1711448,0,0,4
ci1711449,1,0,3
ci1711450,0,0,0
ci1711451,0,0,0
ci1711452,0,0,0
ci1711453,0,0,0
ci1711454,0,0,5
ci1711455,0,0,0
ci1711456,0,0,0
ci1711457,0,0,0
ci1711458,0,0,0
ci1711459,0,0,0
ci1711460,0,0,0
ci1711461,0,0,0
ci1711462,0,0,0
ci1711463,0,0,3
ci1711464,0,0,6
ci1711465,0,0,0
ci1711466,0,0,0
ci1711467,0,0,0
ci1711468,0,0,2
ci1711469,0,0,2
ci1711470,0,0,2
ci1711471,0,0,1
ci1711472,0,0,0
ci1711473,0,0,5
ci1711474,0,0,3
ci1711475,1,0,4
ci1711476,0,0,1
ci1711477,0,0,30
ci1711478,0,0,0
ci1711479,1,1,1
ci1711480,0,0,0
ci1711481,0,0,4
ci1711482,0,0,0
ci1711483,1,0,6
ci1711484,0,0,0
ci1711485,0,0,0
ci1711486,0,0,4
ci1711487,0,0,0
ci1711488,0,0,1
ci1711489,0,0,0
ci1711490,0,0,10
ci1711491,0,0,0
ci1711492,0,0,2
ci1711493,0,0,0
ci1711494,0,0,0
ci1711495,0,0,0
ci1711496,0,0,2
ci1711497,0,0,0
ci1711498,0,0,0
ci1711499,0,0,0
ci1711500,0,0,0
ci1711501,0,0,0
ci1711502,0,0,0
ci1711503,0,0,0
ci1711504,0,1,0
ci1711505,0,0,0
ci1711506,0,0,0
ci1711507,0,0,50
ci1711508,0,0,0
ci1711509,0,1,5
ci1711510,0,0,4
ci1711511,2,0,10
ci1711512,0,0,2
ci1711513,0,0,3
ci1711514,0,0,0
ci1711515,0,0,0
ci1711516,0,0,0
ci1711517,0,0,0
ci1711518,0,0,4
ci1711519,0,0,0
ci1711520,0,0,10
ci1711521,0,0,0
ci1711522,0,0,4
ci1711523,1,0,0
ci1711524,0,0,99
ci1711525,1,1,30
ci1711526,0,0,0
ci1711527,0,0,0
ci1711528,0,0,0
ci1711529,0,0,0
ci1711530,1,0,3
ci1711531,0,0,0
ci1711532,0,0,997
ci1711533,0,0,2
ci1711534,0,0,2
ci1711535,0,0,0
ci1711536,3,0,1
ci1711537,0,0,0
ci1711538,0,0,0
ci1711539,0,0,2
ci1711540,0,0,0
ci1711541,0,0,997
ci1711542,4,3,9
ci1711543,0,0,0
ci1711544,0,0,0
ci1711545,0,0,0
ci1711546,0,0,2
ci1711547,0,0,0
ci1711548,0,0,0
ci1711549,0,0,16
ci1711550,0,0,0
ci1711551,0,0,4
ci1711552,0,0,0
ci1711553,0,0,0
ci1711554,0,0,3
ci1711555,0,0,5
ci1711556,0,0,0
ci1711557,0,0,75
ci1711558,0,0,0
ci1711559,0,0,0
ci1711560,0,0,0
ci1711561,0,0,2
ci1711562,0,0,50
ci1711563,0,0,0
ci1711564,0,0,0
ci1711565,0,0,0
ci1711566,3,3,3
ci1711567,0,0,2
ci1711568,0,0,60
ci1711569,1,0,2
ci1711570,0,0,68
ci1711571,0,0,0
ci1711572,0,0,2
ci1711573,0,0,0
ci1711574,0,0,0
ci1711575,0,0,1
ci1711576,0,2,4
ci1711577,0,0,997
ci1711578,1,0,10
ci1711579,0,0,1
ci1711580,0,0,3
ci1711581,0,0,100
ci1711582,0,0,0
ci1711583,0,0,0
ci1711584,0,0,3
ci1711585,0,0,0
ci1711586,0,0,100
ci1711587,0,0,5
ci1711588,0,0,0
ci1711589,0,0,5
ci1711590,0,0,0
ci1711591,0,0,0
ci1711592,0,0,1
ci1711593,0,0,0
ci1711594,0,0,60
ci1711595,0,0,0
ci1711596,0,0,1
ci1711597,0,0,0
ci1711598,0,0,0
ci1711599,0,0,0
ci1711600,1,0,2
ci1711601,0,0,30
ci1711602,0,0,30
ci1711603,0,0,0
ci1711604,0,0,0
ci1711605,0,0,0
ci1711606,0,0,0
ci1711607,0,0,1
ci1711608,0,0,1
ci1711609,1,0,6
ci1711610,0,0,0
ci1711611,0,0,0
ci1711612,0,0,0
ci1711613,0,0,0
ci1711614,0,0,0
ci1711615,0,0,0
ci1711616,0,0,0
ci1711617,0,0,0
ci1711618,0,0,0
ci1711619,1,0,0
ci1711620,0,0,100
ci1711621,0,0,0
ci1711622,0,0,0
ci1711623,0,0,8
ci1711624,3,0,0
ci1711625,0,0,0
ci1711626,0,0,0
ci1711627,0,0,0
ci1711628,0,0,0
ci1711629,0,0,1
ci1711630,0,0,0
ci1711631,0,0,3
ci1711632,0,0,0
ci1711633,1,0,0
ci1711634,0,0,0
ci1711635,0,0,0
ci1711636,0,0,0
ci1711637,0,0,0
ci1711638,0,0,0
ci1711639,0,0,2
ci1711640,0,1,2
ci1711641,0,0,0
ci1711642,0,0,0
ci1711643,1,0,0
ci1711644,0,0,5
ci1711645,0,0,0
ci1711646,0,0,0
ci1711647,0,0,0
ci1711648,0,0,1
ci1711649,0,0,0
ci1711650,0,0,0
ci1711651,0,0,0
ci1711652,0,0,0
ci1711653,0,0,0
ci1711654,0,0,0
ci1711655,0,0,5
ci1711656,0,0,0
ci1711657,1,0,0
ci1711658,2,0,0
ci1711659,1,0,0
ci1711660,0,0,0
ci1711661,0,0,1
ci1711662,0,0,0
ci1711663,0,0,3
ci1711664,1,0,1
ci1711665,0,4,8
ci1711666,0,0,0
ci1711667,0,0,0
ci1711668,0,0,0
ci1711669,0,0,0
ci1711670,0,0,0
ci1711671,0,0,0
ci1711672,0,0,2
ci1711673,0,0,1
ci1711674,0,0,3
ci1711675,0,0,2
ci1711676,0,0,0
ci1711677,0,0,0
ci1711678,0,0,0
ci1711679,0,0,1
ci1711680,1,0,0
ci1711681,0,0,5
ci1711682,0,0,0
ci1711683,1,0,200
ci1711684,0,0,0
ci1711685,0,0,0
ci1711686,0,0,0
ci1711687,0,0,3
ci1711688,0,0,4
ci1711689,0,0,10
ci1711690,0,0,0
ci1711691,0,0,0
ci1711692,0,0,0
ci1711693,0,0,4
ci1711694,0,2,27
ci1711695,2,2,3
ci1711696,0,0,0
ci1711697,0,0,0
ci1711698,0,0,0
ci1711699,0,0,1
ci1711700,0,0,0
ci1711701,0,0,0
ci1711702,0,0,0
ci1711703,0,0,2
ci1711704,0,0,0
ci1711705,0,0,997
ci1711706,0,0,0
ci1711707,0,0,0
ci1711708,0,0,0
ci1711709,0,0,0
ci1711710,0,0,0
ci1711711,0,0,2
ci1711712,0,0,0
ci1711713,0,0,75
ci1711714,0,0,0
ci1711715,0,0,5
ci1711716,0,0,0
ci1711717,0,0,2
ci1711718,1,0,0
ci1711719,0,0,0
ci1711720,0,0,1
ci1711721,0,0,1
ci1711722,0,0,0
ci1711723,1,0,5
ci1711724,0,0,8
ci1711725,0,0,0
ci1711726,0,0,0
ci1711727,0,0,2
ci1711728,0,0,0
ci1711729,0,0,1
ci1711730,0,0,0
ci1711731,0,0,0
ci1711732,0,0,99
ci1711733,0,0,0
ci1711734,0,0,0
ci1711735,2,0,3
ci1711736,0,0,0
ci1711737,0,0,0
ci1711738,0,0,0
ci1711739,0,0,0
ci1711740,0,0,0
ci1711741,0,0,4
ci1711742,0,0,2
ci1711743,0,0,0
ci1711744,0,0,0
ci1711745,1,0,3
ci1711746,0,0,2
ci1711747,0,0,3
ci1711748,0,0,3
ci1711749,0,0,0
ci1711750,0,0,0
ci1711751,0,0,0
ci1711752,0,0,0
ci1711753,0,0,0
ci1711754,1,0,6
ci1711755,0,0,0
ci1711756,0,0,0
ci1711757,0,0,0
ci1711758,0,0,1
ci1711759,0,0,2
ci1711760,0,0,2
ci1711761,0,0,3
ci1711762,0,0,1
ci1711763,0,0,0
ci1711764,0,0,0
ci1711765,0,0,0
ci1711766,0,0,0
ci1711767,0,0,6
ci1711768,0,0,0
ci1711769,0,0,0
ci1711770,0,0,1
ci1711771,0,0,0
ci1711772,0,0,100
ci1711773,0,0,0
ci1711774,0,0,0
ci1711775,0,0,0
ci1711776,0,0,0
ci1711777,0,0,0
ci1711778,0,0,0
ci1711779,0,0,0
ci1711780,0,0,0
ci1711781,1,0,1
ci1711782,0,0,4
ci1711783,1,0,1
ci1711784,0,0,20
ci1711785,1,0,0
ci1711786,0,0,0
ci1711787,0,0,0
ci1711788,1,0,1
ci1711789,0,0,0
ci1711790,1,0,40
ci1711791,0,0,0
ci1711792,0,0,0
ci1711793,0,0,2
ci1711794,0,0,0
ci1711795,0,0,4
ci1711796,0,0,2
ci1711797,0,0,0
ci1711798,0,0,15
ci1711799,0,0,0
ci1711800,0,0,0
ci1711801,0,0,0
ci1711802,0,0,0
ci1711803,0,0,0
ci1711804,0,0,2
ci1711805,0,0,0
ci1711806,0,0,0
ci1711807,0,0,50
ci1711808,0,0,0
ci1711809,2,0,2
ci1711810,0,0,6
ci1711811,0,0,0
ci1711812,0,0,0
ci1711813,0,0,0
ci1711814,0,0,0
ci1711815,0,0,0
ci1711816,0,0,1
ci1711817,0,0,0
ci1711818,0,0,0
ci1711819,0,0,0
ci1711820,0,0,0
ci1711821,0,0,2
ci1711822,0,0,30
ci1711823,0,0,2
ci1711824,1,1,0
ci1711825,0,0,200
ci1711826,4,0,0
ci1711827,0,0,0
ci1711828,0,0,0
ci1711829,0,0,0
ci1711830,0,0,0
ci1711831,0,0,0
ci1711832,0,0,0
ci1711833,4,0,4
ci1711834,0,0,0
ci1711835,0,0,0
ci1711836,0,0,0
ci1711837,0,0,0
ci1711838,0,0,0
ci1711839,0,0,0
ci1711840,0,0,0
ci1711841,0,0,0
ci1711842,0,0,0
ci1711843,0,0,0
ci1711844,0,0,0
ci1711845,0,0,0
ci1711846,0,0,0
ci1711847,0,0,0
ci1711848,0,0,2
ci1711849,0,0,0
ci1711850,0,0,0
ci1711851,0,0,0
ci1711852,0,0,0
ci1711853,0,0,0
ci1711854,0,0,0
ci1711855,0,0,4
ci1711856,3,3,2
ci1711857,0,0,0
ci1711858,0,0,0
ci1711859,3,0,4
ci1711860,0,0,0
ci1711861,0,0,0
ci1711862,0,0,0
ci1711863,0,0,0
ci1711864,0,0,1
ci1711865,0,0,0
ci1711866,0,0,997
